id,title,tags,poster_path,poster_url,genres
254470,Pitch Perfect 2,"music sequel singer malefemalerelationship audition groupoffriends duringcreditsstinger singingcompetition femalemusician singingcontest womandirector acapella the bellas are back, and they are better than ever. after being humiliated in front of none other than the president of the united states of america, the bellas are taken out of the aca-circuit. in order to clear their name, and regain their status, the bellas take on a seemingly impossible task: winning an international competition no american team has ever won. in order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! with all new friends and old rivals tagging along for the trip, the bellas can hopefully accomplish their dreams. comedy annakendrick elizabethbanks",/oFBQUufCV4c8WZoNhtGM17p884H.jpg,https://image.tmdb.org/t/p/w185/oFBQUufCV4c8WZoNhtGM17p884H.jpg,"['Comedy', 'Music']"
43867,The Prisoner of Zenda,"kidnapping coronation villain kingdom heirtothethrone royalty mistakenidentity king identityswap monarch lookalikes beautifulprincess an englishman on a ruritarian holiday must impersonate the king when the rightful monarch, a distant cousin, is drugged and kidnapped. adventure ronaldcolman johncromwell",/tvMF7iljOgOXLvkVsWGr5GrPE4j.jpg,https://image.tmdb.org/t/p/w185/tvMF7iljOgOXLvkVsWGr5GrPE4j.jpg,"['Adventure', 'Drama', 'Romance']"
307696,Coda,"short a lost soul stumbles drunken through the city. in a park, death finds him and shows him many things. drama josephdermody alanholly",/g4sTN0q7ndnjccIhdpGHZ7q2p8c.jpg,https://image.tmdb.org/t/p/w185/g4sTN0q7ndnjccIhdpGHZ7q2p8c.jpg,"['Drama', 'Animation']"
12143,Bad Lieutenant,"corruption rape detective nun baseball drugaddiction homicide drugdealer heroin crucifixion gamblingdebts police teenagegirl newyorkcity violence drinking salvation christfigure while investigating a young nun's rape, a corrupt new york city police detective, with a serious drug and gambling addiction, tries to change his ways and find forgiveness. crime harveykeitel abelferrara",/mVJ2mXykqq3t2v1nuouf1P10g0d.jpg,https://image.tmdb.org/t/p/w185/mVJ2mXykqq3t2v1nuouf1P10g0d.jpg,"['Crime', 'Drama']"
1637,Speed,"bomb airport bus busride highway bombplanting los angeles swat cop jack traven is up against bomb expert howard payne, who's after major ransom money. first it's a rigged elevator in a very tall building. then it's a rigged bus--if it slows, it will blow, bad enough any day, but a nightmare in la traffic. and that's still not the end. action keanureeves jandebont",/oZjSlBPn2WAIS1n0wUNGJEk0el1.jpg,https://image.tmdb.org/t/p/w185/oZjSlBPn2WAIS1n0wUNGJEk0el1.jpg,"['Action', 'Adventure', 'Crime']"
5482,Rabid Dogs,"rape killer following a bungled robbery, three violent criminals take a young woman, a middle-aged man, and a child hostage and force them to drive them outside rome to help them make a clean getaway. drama riccardocucciolla mariobava",/coPfiRtfFvbEOJra64hnlXMsY8w.jpg,https://image.tmdb.org/t/p/w185/coPfiRtfFvbEOJra64hnlXMsY8w.jpg,"['Drama', 'Crime', 'Thriller']"
11378,Trafic,"modernity modernsociety trafficjam roadtraffic auto messe roadmovie mr. hulot is the head designer of the altra automotive co. his latest invention is a newfangled camper car loaded with outrageous extra features. along with the company's manager and publicity model, hulot sets out from paris with the intention of debuting the car at the annual auto show in amsterdam. the going isn't easy, however, and the group encounters an increasingly bizarre series of hurdles and setbacks en route. comedy jacquestati jacquestati",/i68ups46J9bIb1Xnq0f6nxNXBYZ.jpg,https://image.tmdb.org/t/p/w185/i68ups46J9bIb1Xnq0f6nxNXBYZ.jpg,['Comedy']
1629,La Chinoise,"paris roommate discussion politics independentfilm communism may68 a small group of french students are studying mao, trying to find out their position in the world and how to change the world to a maoistic community using terrorism. comedy annewiazemsky jean-lucgodard",/hfGzYErvwi8hB38kCsSNy6OjdPv.jpg,https://image.tmdb.org/t/p/w185/hfGzYErvwi8hB38kCsSNy6OjdPv.jpg,"['Comedy', 'Drama']"
49018,Insidious,"medium evilspirit housewarming aftercreditsstinger a family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. when they reach out to a professional for help, they learn things are a lot more personal than they thought. horror patrickwilson jameswan",/1egpmVXuXed58TH2UOnX1nATTrf.jpg,https://image.tmdb.org/t/p/w185/1egpmVXuXed58TH2UOnX1nATTrf.jpg,"['Horror', 'Thriller']"
11224,Cinderella,"basedonnovel cinderella lossofparents mouse ball fairy prince musical midnight princess love orphan family evilstepmother fairygodmother glassslipper cinderella has faith her dreams of a better life will come true. with help from her loyal mice friends and a wave of her fairy godmother's wand, cinderella's rags are magically turned into a glorious gown and off she goes to the royal ball. but when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending! family ilenewoods clydegeronimi",/4nssBcQUBadCTBjrAkX46mVEKts.jpg,https://image.tmdb.org/t/p/w185/4nssBcQUBadCTBjrAkX46mVEKts.jpg,"['Family', 'Fantasy', 'Animation', 'Romance']"
314388,Mountains May Depart,"the life of tao, and those close to her, is explored in three different time periods: 1999, 2014, and 2025. romance zhaotao jiazhangke",/zMg4uP2Ev8lIZr1kOvHrPOM8teA.jpg,https://image.tmdb.org/t/p/w185/zMg4uP2Ev8lIZr1kOvHrPOM8teA.jpg,"['Romance', 'Drama']"
23550,His Secret Life,"aids gayrelationship family when antonia's husband massimo is killed in a car accident, she accidentally discovers that he has been having a same-sex affair with a produce wholesaler named michele. drama margheritabuy ferzanozpetek",/a0box9FWKJmFvZe7riVa6SebwsK.jpg,https://image.tmdb.org/t/p/w185/a0box9FWKJmFvZe7riVa6SebwsK.jpg,['Drama']
9812,Thursday,"drugdealer marijuana casey has given up drug dealing for a suburban idyll in houston, a job as an architect and a new wife. they are even planning to adopt a child. but casey's past arrives on the doorstep in the shape of nick, an old business partner. and all hell breaks loose! drama thomasjane skipwoods",/pbfBCMSzmKlAHZUDwsrtmG7GZP3.jpg,https://image.tmdb.org/t/p/w185/pbfBCMSzmKlAHZUDwsrtmG7GZP3.jpg,"['Drama', 'Action', 'Crime', 'Thriller']"
179150,Reality,"a wanna-be director is given 48 hours by a producer to find the best groan of pain, worthy of an oscar, as the only condition to back his film. comedy alainchabat quentindupieux",/l6aty0lfqsTefZ5xduwT7D44N1q.jpg,https://image.tmdb.org/t/p/w185/l6aty0lfqsTefZ5xduwT7D44N1q.jpg,['Comedy']
10986,The Taming of the Scoundrel,"commercial loveofanimals lonewolf vineyard strangeperson conquest winery a rich farmer is well known for being very unkind. he's misanthropic, misogynous and cantankerous. until he meets by chance a gorgeous girl... comedy adrianocelentano francocastellano",/4cDTwuuT8Zyl7zPSRltDIlMBO17.jpg,https://image.tmdb.org/t/p/w185/4cDTwuuT8Zyl7zPSRltDIlMBO17.jpg,['Comedy']
97367,The Place Beyond the Pines,"corruption fathersonrelationship carnival mechanic motorcycle bankrobbery a motorcycle stunt rider considers committing a crime in order to provide for his wife and child, an act that puts him on a collision course with a cop-turned-politician. drama ryangosling derekcianfrance",/vY5j2xQzMGWmxBuhQo0HfA4Lxqb.jpg,https://image.tmdb.org/t/p/w185/vY5j2xQzMGWmxBuhQo0HfA4Lxqb.jpg,"['Drama', 'Crime']"
173,"20,000 Leagues Under the Sea","diving ocean submarine julesverne captain atlantis deepsea warship divingsuit harpoon ship war scubadiving underwater scuba captainnemo giantsquid a ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the nautilus, commanded by captain nemo. adventure kirkdouglas richardfleischer",/heAEH85fdxEgV98LizHbQCL95iZ.jpg,https://image.tmdb.org/t/p/w185/heAEH85fdxEgV98LizHbQCL95iZ.jpg,"['Adventure', 'Drama', 'ScienceFiction']"
65,8 Mile,"individual streetgang adolescence rapmusic hip-hop rhymebattle trailerpark ethnicstereotype single detroit eminem the setting is detroit in 1995. the city is divided by 8 mile, a road that splits the town in half along racial lines. a young white rapper, jimmy ""b-rabbit"" smith jr. summons strength within himself to cross over these arbitrary boundaries to fulfill his dream of success in hip hop. with his pal future and the three one third in place, all he has to do is not choke. drama eminem curtishanson",/7BmQj8qE1FLuLTf7Xjf9sdIHzoa.jpg,https://image.tmdb.org/t/p/w185/7BmQj8qE1FLuLTf7Xjf9sdIHzoa.jpg,['Drama']
12230,One Hundred and One Dalmatians,"puppy animation dog dalmatian when a litter of dalmatian puppies are abducted by the minions of cruella de vil, the parents must find them before she uses them for a diabolical fashion statement. adventure rodtaylor hamiltonluske",/kSlYq6FrBUviGSEh8v4L9nrSnBT.jpg,https://image.tmdb.org/t/p/w185/kSlYq6FrBUviGSEh8v4L9nrSnBT.jpg,"['Adventure', 'Animation', 'Comedy', 'Family']"
16636,Spellbound,"competition washingtond.c. smalltown immigrant success children teacher spelling spellingbee workethic kids this documentary follows 8 teens and pre-teens as they work their way toward the finals of the scripps howard national spelling bee championship in washington d.c. all work quite hard and practice daily, first having to win their regional championship before they can move on. interviews include the parents and teachers who are working with them. the competitors not only work hard to get to the finals but face tremendous pressure as the original group of over 250 competitors is whittled down and the words they must spell get ever more difficult. documentary jeffreyblitz",/whPFGfqZayYOU5f5mx0GdXZOgpi.jpg,https://image.tmdb.org/t/p/w185/whPFGfqZayYOU5f5mx0GdXZOgpi.jpg,['Documentary']
17346,Grey Gardens,"womandirector an old mother and her middle-aged daughter, the aunt and cousin of jacqueline kennedy onassis, live their eccentric lives in a filthy, decaying mansion in east hampton. documentary edithbouvierbeale albertmaysles",/qFPj6Eh3ijA4ISRujHu4GKKeAWT.jpg,https://image.tmdb.org/t/p/w185/qFPj6Eh3ijA4ISRujHu4GKKeAWT.jpg,['Documentary']
1994,The Most Dangerous Game,"crocodile fistfight hunting remoteisland pre-code basedonshortstory solesurvivor reef attackedbyadog mutevillain nobleman humanprey biggamehunter when legendary hunter bob rainsford is shipwrecked on the perilous reefs surrounding a mysterious island, he finds himself the guest of the reclusive and eccentric count zaroff. while he is very gracious at first, zaroff eventually forces rainsford and two other shipwreck survivors, brother and sister eve and martin towbridge, to participate in a sadistic game of cat and mouse in which they are the prey and he is the hunter. adventure joelmccrea ernestb.schoedsack",/3aNlOIFlGOnIzxqvAWpgm5Sly1H.jpg,https://image.tmdb.org/t/p/w185/3aNlOIFlGOnIzxqvAWpgm5Sly1H.jpg,"['Adventure', 'Horror', 'Thriller']"
32294,Mr. Blandings Builds His Dream House,"homeownership cary grant stars as an advertising executive who dreams of getting out of the city and building a perfect home in the country, only to find the transition fraught with problems. comedy carygrant h.c.potter",/smKM575W3FLvWHna5YaWWeN5po8.jpg,https://image.tmdb.org/t/p/w185/smKM575W3FLvWHna5YaWWeN5po8.jpg,"['Comedy', 'Romance']"
16277,Skirt Day,"adolescence hostage teachersandstudents a troubled and emotionally fragile woman finds herself at the center of a firestorm, in this gut-wrenching psychological drama. drama isabelleadjani jean-paullilienfeld",/inFE2hhwEO1tmFxY7myZ2dl8sxV.jpg,https://image.tmdb.org/t/p/w185/inFE2hhwEO1tmFxY7myZ2dl8sxV.jpg,['Drama']
754,Face/Off,"undercover mexicanstandoff biologicalweapon facetransplant rageandhate fistfight hostility revenge deception tragedy shootout hospital boatchase losangeles explosion extremeviolence fbiagent prisonescape criminalgang flashback goldengun archvillain bulletballet an antiterrorism agent goes under the knife to acquire the likeness of a terrorist and gather details about a bombing plot. when the terrorist escapes custody, he undergoes surgery to look like the agent so he can get close to the agent's family. action johntravolta johnwoo",/69Xzn8UdPbVnmqSChKz2RTpoNfB.jpg,https://image.tmdb.org/t/p/w185/69Xzn8UdPbVnmqSChKz2RTpoNfB.jpg,"['Action', 'Crime', 'ScienceFiction', 'Thriller']"
82507,Sinister,"drowning pennsylvania childmurderer carsetonfire murder bagoverhead massacre poweroutage hangedman heldcaptive hanging death attic noopeningcredits super-8 ghostchild filmedkilling crimenovelist found footage helps a true-crime novelist realize how and why a family was murdered in his new home, though his discoveries put his entire family in the path of a supernatural entity. horror ethanhawke scottderrickson",/nzx10sca3arCeYBAomHan4Q6wa1.jpg,https://image.tmdb.org/t/p/w185/nzx10sca3arCeYBAomHan4Q6wa1.jpg,"['Horror', 'Thriller', 'Mystery']"
321697,Steve Jobs,"biography computer fatherdaughterrelationship applecomputer stevejobs basedontrueevents set backstage at three iconic product launches and ending in 1998 with the unveiling of the imac, steve jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter. drama michaelfassbender dannyboyle",/ljiRO29Y9khEERRqMluptUYunJ9.jpg,https://image.tmdb.org/t/p/w185/ljiRO29Y9khEERRqMluptUYunJ9.jpg,"['Drama', 'History']"
10564,Where the Heart Is,"california baby supermarket oklahoma pregnancyandbirth pregnantminor change tennessee unwillinglypregnant teenagepregnancy startingover novalee nation is a 17-year-old tennessee transient who has to grow up in a hurry when she's left pregnant and abandoned by her boyfriend on a roadside in sequoyah, okla., and takes refuge in the friendly aisles of wal-mart. in short order, some eccentric, kindly strangers ""adopt"" novalee and her infant daughter, helping them buck the odds and build a new life. comedy natalieportman mattwilliams",/h8PBkTn6kDK9ZMCLj6jP6JnIBhY.jpg,https://image.tmdb.org/t/p/w185/h8PBkTn6kDK9ZMCLj6jP6JnIBhY.jpg,"['Comedy', 'Drama', 'Romance']"
228161,Home,"friendship spaceship space alien alieninvasion alienfriendship awfulleader takingresposibility when earth is taken over by the overly-confident boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all boov get busy reorganizing the planet. but when one resourceful girl, tip, manages to avoid capture, she finds herself the accidental accomplice of a banished boov named oh. the two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime. fantasy jimparsons timjohnson",/usFenYnk6mr8C62dB1MoAfSWMGR.jpg,https://image.tmdb.org/t/p/w185/usFenYnk6mr8C62dB1MoAfSWMGR.jpg,"['Fantasy', 'Comedy', 'Animation', 'ScienceFiction', 'Family']"
1584,School of Rock,"rockandroll rock highschool musicband fired from his band and hard up for cash, guitarist and vocalist dewey finn finagles his way into a job as a fourth-grade substitute teacher at a private school, where he secretly begins teaching his students the finer points of rock 'n' roll. the school's hard-nosed principal is rightly suspicious of finn's activities. but finn's roommate remains in the dark about what he's doing. comedy jackblack richardlinklater",/zXLXaepIBvFVLU25DH3wv4IPSbe.jpg,https://image.tmdb.org/t/p/w185/zXLXaepIBvFVLU25DH3wv4IPSbe.jpg,"['Comedy', 'Music']"
3170,Bambi,"forest comingofage bestfriend lossoflovedone bambi's tale unfolds from season to season as the young prince of the forest learns about life, love, and friends. animation donniedunagan davidhand",/wV9e2y4myJ4KMFsyFfWYcUOawyK.jpg,https://image.tmdb.org/t/p/w185/wV9e2y4myJ4KMFsyFfWYcUOawyK.jpg,"['Animation', 'Drama', 'Family']"
26719,House of Games,"conman fraud gamblingdebts noir a psychiatrist comes to the aid of a compulsive gambler and is led by a smooth-talking grifter into the shadowy but compelling world of stings, scams, and con men. crime lindsaycrouse davidmamet",/kP3RVWf4N9WR2BLsiW1PkDvnQaV.jpg,https://image.tmdb.org/t/p/w185/kP3RVWf4N9WR2BLsiW1PkDvnQaV.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
12528,Southern Comfort,"joke louisiana wilderness swamp nationalguard gore trap soldier cajun animalkilling a squad of national guards on an isolated weekend exercise in the louisiana swamp must fight for their lives when they anger local cajuns by stealing their canoes. without live ammunition and in a strange country, their experience begins to mirror the vietnam experience. action keithcarradine walterhill",/kZ1TCBN29Op9H8vtZxH8xgOOH6O.jpg,https://image.tmdb.org/t/p/w185/kZ1TCBN29Op9H8vtZxH8xgOOH6O.jpg,"['Action', 'Crime', 'Drama', 'History', 'Thriller']"
117691,Gangs of Wasseypur,"mafia gang shahid khan is exiled after impersonating the legendary sultana daku in order to rob british trains. now outcast, shahid becomes a worker at ramadhir singh's colliery, only to spur a revenge battle that passes on to generations. at the turn of the decade, shahid's son, the philandering sardar khan vows to get his father's honor back, becoming the most feared man of wasseypur. action manojbajpayee anuragkashyap",/xAy208Znkingmfnb5ZbULwLyIwW.jpg,https://image.tmdb.org/t/p/w185/xAy208Znkingmfnb5ZbULwLyIwW.jpg,"['Action', 'Thriller', 'Crime']"
200085,Flu,"flu disaster lethalvirus epidemic southkorea virus infected through the respiratory system, there is a new kind of disease that kills in 36 hours once infected. the people of the city struggle to survive this. the worst epidemic ever seen is sweeping through bundang, the suburb of seoul. after smuggling illegal immigrants into the country, byung-woo dies from an unknown virus. soon after that, the same symptoms are plaguing scores of residents in bundang. action janghyuk kimsung-su",/mvTXhTddHIZbOU9pmrcPODI1kRx.jpg,https://image.tmdb.org/t/p/w185/mvTXhTddHIZbOU9pmrcPODI1kRx.jpg,"['Action', 'Drama', 'ScienceFiction']"
308266,War Dogs,"corruption humor iraq weapon smuggling riseandfall drug americanexceptionalism based on the true story of two young men, david packouz and efraim diveroli, who won a $300 million contract from the pentagon to arm america's allies in afghanistan. comedy milesteller toddphillips",/mDcPRjZC1bb6LavFU3gwsWdVfCM.jpg,https://image.tmdb.org/t/p/w185/mDcPRjZC1bb6LavFU3gwsWdVfCM.jpg,"['Comedy', 'Crime', 'Drama']"
272693,The DUFF,"highschool teenager popularity highschoolstudent teencomedy duringcreditsstinger girlnextdoor basedonyoungadultnovel bianca's universe turns upside down when she learns that her high school refers to her as a ‘duff' (designated ugly fat friend). hoping to erase that label, she enlists the help of a charming jock and her favorite teacher. together they'll face the school's mean girl and remind everyone that we are all someone's duff… and that's totally fine. romance maewhitman arisandel",/aHzdMSKwq9ucnP2yXl5zYIfKgGl.jpg,https://image.tmdb.org/t/p/w185/aHzdMSKwq9ucnP2yXl5zYIfKgGl.jpg,"['Romance', 'Comedy']"
12889,Futurama: The Beast with a Billion Backs,"savingtheworld fresh off ripping space-time a new one at the end of ""bender's big score,"" the planet express crew is back to mend the tear in reality, or (hopefully) at least not make it worse. beyond the tear, though, lurks a being of inconceivable...tentacularity. what will become of earth, and indeed, our universe, when faced with the beast with a billion backs? animation billywest peteravanzino",/2BW6JAW4wo7t5wD3WVfoijzosvt.jpg,https://image.tmdb.org/t/p/w185/2BW6JAW4wo7t5wD3WVfoijzosvt.jpg,"['Animation', 'Comedy', 'ScienceFiction', 'Fantasy']"
10882,Sleeping Beauty,"sleep magic prince castle fairytale kingdom musical kiss princess sleepingbeauty animation knight dragon dungeon basedonfairytale fairies a beautiful princess born in a faraway kingdom is destined by a terrible curse to prick her finger on the spindle of a spinning wheel and fall into a deep sleep that can only be awakened by true love's first kiss. determined to protect her, her parents ask three fairies to raise her in hiding. but the evil maleficent is just as determined to seal the princess's fate. fantasy marycosta clydegeronimi",/n3pxoMDDxp10c1smgbDzW4bwlzq.jpg,https://image.tmdb.org/t/p/w185/n3pxoMDDxp10c1smgbDzW4bwlzq.jpg,"['Fantasy', 'Animation', 'Romance', 'Family']"
10083,No Way Out,"homicide pentagon minister u.s.navy navy lt. tom farrell meets a young woman, susan atwell , and they share a passionate fling. farrell then finds out that his superior, defense secretary david brice, is also romantically involved with atwell. when the young woman turns up dead, farrell is put in charge of the murder investigation. he begins to uncover shocking clues about the case, but when details of his encounter with susan surface, he becomes a suspect as well. action kevincostner rogerdonaldson",/93CzsBvRhg035yvQosRtSsTL19v.jpg,https://image.tmdb.org/t/p/w185/93CzsBvRhg035yvQosRtSsTL19v.jpg,"['Action', 'Drama', 'Thriller']"
2109,Rush Hour,"twomanarmy consul crimelord arttreasures referencetochelseaclinton rosesareredpoem duringcreditsstinger when hong kong inspector lee is summoned to los angeles to investigate a kidnapping, the fbi doesn't want any outside help and assigns cocky lapd detective james carter to distract lee from the case. not content to watch the action from the sidelines, lee and carter form an unlikely partnership and investigate the case themselves. action jackiechan brettratner",/we7wOLVFgxhzLzUt0qNe50xdIQZ.jpg,https://image.tmdb.org/t/p/w185/we7wOLVFgxhzLzUt0qNe50xdIQZ.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
87093,Big Eyes,"wifehusbandrelationship artist courtcase the story of the awakening of the painter, margaret keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s. drama amyadams timburton",/203HAjJcLMl7xThcTqZx4zmEGcV.jpg,https://image.tmdb.org/t/p/w185/203HAjJcLMl7xThcTqZx4zmEGcV.jpg,['Drama']
17474,The Man in the Moon,"maureen trant and her younger sibling dani share a strong connection, but local boy court foster threatens to throw their bond off balance. dani and court meet first and have a flirtatious rapport -- but when he meets maureen, he falls hard and they begin a passionate affair. the new couple try to keep their love hidden from dani, but she soon learns the truth, disavowing her sister. but a heartbreaking accident later reunites the girls. drama reesewitherspoon robertmulligan",/v4y1JWl8ZXt7DuAymQlzWFkY8Zd.jpg,https://image.tmdb.org/t/p/w185/v4y1JWl8ZXt7DuAymQlzWFkY8Zd.jpg,"['Drama', 'Family', 'Romance']"
3111,A Star Is Born,"career alcoholism fame a movie star helps a young singer/actress find fame, even as age and alcoholism send his own career into a downward spiral. drama judygarland georgecukor",/zpg2SzpYhZk1D1seDfIIlwaqAxT.jpg,https://image.tmdb.org/t/p/w185/zpg2SzpYhZk1D1seDfIIlwaqAxT.jpg,"['Drama', 'Music', 'Romance']"
11360,Dumbo,circus mother dream mouse elephant nightmare suffering clown ear musical crow affection storch animation bigears dumbo is a baby elephant born with oversized ears and a supreme lack of confidence. but thanks to his even more diminutive buddy -- timothy the mouse -- the pint-sized pachyderm learns to surmount all obstacles. animation sterlingholloway samuelarmstrong,/4x9FmvdJ464Fg7A9XcbYSmxfVw3.jpg,https://image.tmdb.org/t/p/w185/4x9FmvdJ464Fg7A9XcbYSmxfVw3.jpg,"['Animation', 'Family']"
30159,I Confess,"confession secret blackmail suspicionofmurder quebec police murder priest caretaker lawyer church housekeeper catholic gardener murderinvestigation blackmailer flashback murdertrial crisisofconscience innocentsuspect rectory sealofconfessional unable, due to the seal of the confessional, to be forthcoming with information that would serve to clear himself during a murder investigation, a priest becomes the prime suspect. crime montgomeryclift alfredhitchcock",/5IYyJetEctAypFYIffqx55PXTPT.jpg,https://image.tmdb.org/t/p/w185/5IYyJetEctAypFYIffqx55PXTPT.jpg,"['Crime', 'Drama']"
319373,Sweet Bean,"womandirector sentaro runs a small bakery that serves dorayaki pastries filled with sweet red bean paste (“an”). when an old lady, tokue, offers to help in the kitchen he reluctantly accepts. she will soon prove to have magic in her hands… drama kirinkiki naomikawase",/5YV0eoUBFQ4vKaN71SPtUte2YcD.jpg,https://image.tmdb.org/t/p/w185/5YV0eoUBFQ4vKaN71SPtUte2YcD.jpg,['Drama']
10545,The Hunchback of Notre Dame,"paris basedonnovel judge obsession dance sword mockery ugliness cathedral musical fool bell religion orphan armycaptain festival angrymob witchhunt 15thcentury when quasi defies the evil frollo and ventures out to the festival of fools, the cruel crowd jeers him. rescued by fellow outcast the gypsy esmeralda, quasi soon finds himself battling to save the people and the city he loves. drama tomhulce garytrousdale",/7k0fr2xLCTChjN8MnGNThTP9uEB.jpg,https://image.tmdb.org/t/p/w185/7k0fr2xLCTChjN8MnGNThTP9uEB.jpg,"['Drama', 'Animation', 'Family']"
320,Insomnia,detective confession fbi homicide blackmail suspect love murder losangeles teenager neo-noir two los angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen. crime alpacino christophernolan,/riVXh3EimGO0y5dgQxEWPRy5Itg.jpg,https://image.tmdb.org/t/p/w185/riVXh3EimGO0y5dgQxEWPRy5Itg.jpg,"['Crime', 'Mystery', 'Thriller']"
21484,Possession,"germany adultery monster hysteria investigation marriagecrisis police murder gore domesticabuse teacher serialkiller domesticviolence motorcycle extramaritalaffair mentalillness doppelganger videonasty breakdown affair a young woman left her family for an unspecified reason. the husband determines to find out the truth and starts following his wife. at first, he suspects that a man is involved. but gradually, he finds out more and more strange behaviors and bizarre incidents that indicate something more than a possessed love affair. drama isabelleadjani andrzejżuławski",/lUFZsUuJ0YyhBXH8D2BFUd6wODm.jpg,https://image.tmdb.org/t/p/w185/lUFZsUuJ0YyhBXH8D2BFUd6wODm.jpg,"['Drama', 'Horror']"
14047,The Great Debaters,biography the true story of a brilliant but politically radical debate team coach who uses the power of words to transform a group of underdog african american college students into an historical powerhouse that took on the harvard elite. drama denzelwashington denzelwashington,/szx0sWq0pgvgfRX7g72cWBYoOjf.jpg,https://image.tmdb.org/t/p/w185/szx0sWq0pgvgfRX7g72cWBYoOjf.jpg,['Drama']
36955,True Lies,"spy terrorist florida gun kidnapping horsebackriding floridakeys secretagent terroristplot topsecret womanwithglasses truthserum mushroomcloud jackhammer specialagent keywest harry tasker is a secret agent for the united states government. for years, he has kept his job from his wife, but is forced to reveal his identity and try to stop nuclear terrorists when he and his wife are kidnapped by them. action arnoldschwarzenegger jamescameron",/pweFTnzzTfGK68woSVkiTgjLzWm.jpg,https://image.tmdb.org/t/p/w185/pweFTnzzTfGK68woSVkiTgjLzWm.jpg,"['Action', 'Thriller']"
2024,The Patriot,"rebel southernusa lossofson martialarts general lossoffamily passion insurgence french daughter southcarolina british basedontruestory gore mission after proving himself on the field of battle in the french and indian war, benjamin martin wants nothing more to do with such things, preferring the simple life of a farmer. but when his son gabriel enlists in the army to defend their new nation, america, against the british, benjamin reluctantly returns to his old life to protect his son. drama melgibson rolandemmerich",/fWZd815QxUCUcrWQZwUkAp9ljG.jpg,https://image.tmdb.org/t/p/w185/fWZd815QxUCUcrWQZwUkAp9ljG.jpg,"['Drama', 'History', 'War', 'Action']"
11219,The Trouble with Harry,"smalltown chase wife leave murder suspense femalecorpse trouble erupts in a small, quiet new england town when a man's body is found in the woods. the problem is that almost everyone in town thinks that they had something to do with his death. comedy edmundgwenn alfredhitchcock",/uUXLq7fEG3hI46ZFMZzgHj11S6S.jpg,https://image.tmdb.org/t/p/w185/uUXLq7fEG3hI46ZFMZzgHj11S6S.jpg,"['Comedy', 'Mystery', 'Thriller']"
13253,Futurama: Bender's Game,"when leela is insulted by a group of space-rednecks (like regular rednecks, but in space) she enters the planet express ship in a demolition derby. she emerges victorious, but when she brings the damaged ship home and the professor sees the fuel gauge, he's enraged by the hit he's going to take at the dark matter pump. now the crew have to find a way to break mom's stranglehold on starship fuel, even if they have to wade through a lord of the rings-inspired fantasy-land to do it! animation billywest dwaynecarey-hill",/bx8OVOBn5WP9TJJuOpRzyMCdzzb.jpg,https://image.tmdb.org/t/p/w185/bx8OVOBn5WP9TJJuOpRzyMCdzzb.jpg,"['Animation', 'Comedy', 'ScienceFiction']"
22051,Adam,"children'sbook asperger'ssyndrome electricalengineer asperger's adam, a lonely man with asperger's syndrome, develops a relationship with his upstairs neighbor, beth. drama hughdancy maxmayer",/sSN5ec7llAzv0Up7wAQ9qeOM0lS.jpg,https://image.tmdb.org/t/p/w185/sSN5ec7llAzv0Up7wAQ9qeOM0lS.jpg,"['Drama', 'Romance']"
265228,Timbuktu,civilwar religiousconflict religiousdifferences religiousfundamentalism africancustoms yihad sharialaw a cattle herder and his family who reside in the dunes of timbuktu find their quiet lives -- which are typically free of the jihadists determined to control their faith -- abruptly disturbed. a look at the brief occupation of timbuktu by militant islamic rebels. drama ibrahimahmed abderrahmanesissako,/tCpHpn8msgonS9HVDMkrcSZh4an.jpg,https://image.tmdb.org/t/p/w185/tCpHpn8msgonS9HVDMkrcSZh4an.jpg,['Drama']
20766,The Road,"post-apocalyptic dystopia paternity duringcreditsstinger a father and his son walk alone through burned america. nothing moves in the ravaged landscape save the ash on the wind and water. it is cold enough to crack stones, and, when the snow falls it is gray. the sky is dark. their destination is the warmer south, although they don't know what, if anything, awaits them there. adventure viggomortensen johnhillcoat",/qLaXnLzqleBWQtjvZ6JGVSaKoC3.jpg,https://image.tmdb.org/t/p/w185/qLaXnLzqleBWQtjvZ6JGVSaKoC3.jpg,"['Adventure', 'Drama']"
